"0","111000110","初診料","113010370","血糖自己測定指導加算（生活習慣病管理料１・２）","1","0","0","20120401","99999999"
"0","111000110","初診料","113041710","生活習慣病管理料１（脂質異常症を主病）","1","0","0","20220401","99999999"
"0","111000110","初診料","113041810","生活習慣病管理料１（高血圧症を主病）","1","0","0","20220401","99999999"
"0","111000110","初診料","113041910","生活習慣病管理料１（糖尿病を主病）","1","0","0","20220401","99999999"
"0","111000110","初診料","113707110","生活習慣病管理料２","1","0","0","20240601","99999999"
"0","111000110","初診料","113707210","生活習慣病管理料２（情報通信機器）","1","0","0","20240601","99999999"
"0","111010770","乳幼児時間外特例医療機関加算（初診）（小児科外来診療料）","114003510","在宅自己腹膜灌流指導管理料","2","0","0","20120401","99999999"
"0","111010770","乳幼児時間外特例医療機関加算（初診）（小児科外来診療料）","114003610","在宅自己連続携行式腹膜灌流頻回指導管理","2","0","0","20120401","99999999"
"0","111010770","乳幼児時間外特例医療機関加算（初診）（小児科外来診療料）","114003710","在宅酸素療法指導管理料（その他）","2","0","0","20120401","99999999"
"0","111010770","乳幼児時間外特例医療機関加算（初診）（小児科外来診療料）","114004110","在宅酸素療法指導管理料（チアノーゼ型先天性心疾患）","2","0","0","20120401","99999999"
"0","111010770","乳幼児時間外特例医療機関加算（初診）（小児科外来診療料）","114004210","在宅中心静脈栄養法指導管理料","2","0","0","20120401","99999999"
"0","111010770","乳幼児時間外特例医療機関加算（初診）（小児科外来診療料）","114004310","在宅成分栄養経管栄養法指導管理料","2","0","0","20120401","99999999"
"0","111010770","乳幼児時間外特例医療機関加算（初診）（小児科外来診療料）","114004410","在宅自己導尿指導管理料","2","0","0","20120401","99999999"
"0","111010770","乳幼児時間外特例医療機関加算（初診）（小児科外来診療料）","114005410","在宅人工呼吸指導管理料","2","0","0","20120401","99999999"
"0","111010770","乳幼児時間外特例医療機関加算（初診）（小児科外来診療料）","114005810","在宅寝たきり患者処置指導管理料","2","0","0","20120401","99999999"
"0","111010770","乳幼児時間外特例医療機関加算（初診）（小児科外来診療料）","114007010","在宅自己疼痛管理指導管理料","2","0","0","20120401","99999999"
"0","111010770","乳幼児時間外特例医療機関加算（初診）（小児科外来診療料）","114007310","退院前在宅療養指導管理料","2","0","0","20120401","99999999"
"0","111010770","乳幼児時間外特例医療機関加算（初診）（小児科外来診療料）","114009310","在宅血液透析指導管理料","2","0","0","20120401","99999999"
"0","111010770","乳幼児時間外特例医療機関加算（初診）（小児科外来診療料）","114009410","在宅血液透析頻回指導管理","2","0","0","20120401","99999999"
"0","111010770","乳幼児時間外特例医療機関加算（初診）（小児科外来診療料）","114010410","在宅肺高血圧症患者指導管理料","2","0","0","20120401","99999999"
